idFactura,idC,fecha
52415,6,2023-02-22
52416,8,2023-06-23
52417,1,2022-12-12
52418,2,2022-12-01
52419,5,2023-08-27
52420,3,2022-12-29
52421,2,2023-03-19
52422,8,2023-06-07
52423,9,2023-01-29
52424,9,2023-09-19
52425,9,2022-12-16
52426,10,2023-03-15
52427,8,2022-12-25
52428,7,2023-03-03
52429,7,2023-07-09
52430,10,2023-01-01
52431,7,2023-02-16
52432,4,2023-07-24
52433,1,2023-06-26
52434,5,2023-05-31
52435,9,2023-11-16
52436,1,2023-06-01
52437,2,2023-05-03
52438,3,2023-09-09
52439,2,2023-05-27
52440,9,2023-01-06
52441,5,2023-03-10
52442,10,2023-03-13
52443,6,2023-07-30
52444,1,2023-04-13
52445,9,2023-03-29
52446,5,2023-08-24
52447,1,2023-07-26
52448,8,2023-04-02
52449,9,2023-10-11
52450,2,2023-10-31
52451,2,2023-02-13
52452,5,2023-10-07
52453,2,2023-01-05
52454,9,2022-12-03
52455,8,2023-03-20
52456,3,2022-12-20
52457,3,2023-03-09
52458,8,2023-03-25
52459,1,2023-09-19
52460,1,2022-11-28
52461,8,2023-08-16
52462,8,2023-07-31
52463,5,2023-11-08
52464,9,2023-05-07
52465,2,2023-09-05
52466,3,2023-03-03
52467,5,2023-02-06
52468,7,2023-01-22
52469,5,2023-09-02
52470,3,2023-07-20
52471,10,2023-07-25
52472,1,2023-07-21
52473,8,2023-02-26
52474,3,2023-04-17
52475,5,2023-02-04
52476,1,2023-11-20
52477,2,2023-03-19
52478,4,2023-06-08
52479,2,2023-07-09
52480,2,2023-01-31
52481,3,2022-12-19
52482,2,2023-07-05
52483,8,2023-07-29
52484,10,2023-10-11
52485,8,2023-04-04
52486,7,2023-05-24
52487,1,2023-06-14
52488,4,2023-02-27
52489,5,2023-10-20
52490,4,2023-10-28
52491,4,2023-09-20
52492,6,2023-06-14
52493,5,2022-12-17
52494,10,2023-02-11
52495,6,2023-04-26
52496,5,2023-01-19
52497,5,2023-02-09
52498,8,2023-01-07
52499,10,2023-01-14
52500,2,2023-04-24
idFactura,idC,fecha
52501,8,2023-06-29
52502,9,2023-11-09
52503,7,2023-08-17
52504,10,2023-03-22
52505,6,2023-11-20
52506,9,2022-12-25
52507,1,2023-02-17
52508,7,2023-11-20
52509,9,2023-04-14
52510,3,2023-06-01
52511,10,2023-04-12
52512,3,2023-10-14
52513,3,2023-03-02
52514,4,2023-03-25
52515,3,2023-02-12
52516,4,2023-03-08
52517,3,2023-07-28
52518,3,2023-06-11
52519,1,2023-07-09
52520,10,2023-10-13
52521,10,2023-04-11
52522,1,2023-01-03
52523,7,2023-10-10
52524,8,2023-02-28
52525,1,2023-04-25
52526,10,2023-07-04
52527,7,2023-02-10
52528,7,2023-08-03
52529,8,2023-01-18
52530,5,2023-05-07
52531,2,2023-10-05
52532,1,2022-12-18
52533,6,2023-01-02
52534,5,2023-02-18
52535,5,2023-04-03
52536,2,2023-04-09
52537,8,2023-11-21
52538,4,2023-07-21
52539,10,2023-08-08
52540,6,2023-10-17
52541,5,2023-09-19
52542,10,2023-11-17
52543,6,2023-02-27
52544,6,2023-01-27
52545,5,2023-09-05
52546,3,2023-09-11
52547,3,2022-12-04
52548,7,2023-09-05
52549,9,2023-08-30
52550,8,2023-11-09
52551,8,2023-08-04
52552,9,2023-02-15
52553,8,2023-05-27
52554,7,2023-01-02
52555,8,2023-07-31
52556,10,2023-10-05
52557,6,2023-10-30
52558,8,2023-04-11
52559,4,2023-09-08
52560,4,2023-08-06
52561,10,2023-02-18
52562,3,2023-09-04
52563,7,2023-03-04
52564,2,2023-05-07
52565,4,2023-08-28
52566,8,2023-01-15
52567,9,2023-02-02
52568,3,2023-05-28
52569,4,2023-05-15
52570,8,2023-08-14
52571,8,2023-01-07
52572,4,2023-08-08
52573,10,2023-04-11
52574,5,2023-10-06
52575,9,2022-11-23
52576,3,2022-12-27
52577,3,2023-05-05
52578,4,2022-12-24
52579,6,2022-12-10
52580,5,2023-03-25
52581,4,2023-01-10
52582,5,2023-06-29
52583,2,2023-11-15
52584,6,2023-01-31
52585,8,2022-12-08
52586,6,2023-04-23
52587,5,2023-10-02
52588,5,2023-02-25
52589,2,2023-02-24
52590,3,2023-08-16
52591,1,2023-07-29
52592,7,2023-10-31
52593,6,2023-07-18
52594,5,2023-04-28
52595,5,2023-06-15
52596,6,2023-10-26
52597,4,2023-10-29
52598,6,2023-11-05
52599,4,2023-08-08
52600,7,2022-12-31
52601,3,2023-11-20
52602,5,2022-12-29
52603,3,2022-11-23
52604,6,2022-12-01
52605,9,2023-01-13
52606,6,2023-09-08
52607,4,2023-08-17
52608,2,2023-06-08
52609,4,2023-02-05
52610,5,2023-06-20
52611,7,2023-03-29
52612,1,2023-01-31
52613,5,2023-08-12
52614,5,2023-07-24
52615,6,2023-11-13
52616,8,2023-05-05
52617,4,2023-02-05
52618,4,2023-11-03
52619,2,2023-09-01
52620,8,2023-02-15
52621,6,2023-09-07
52622,10,2022-12-13
52623,4,2022-11-28
52624,5,2022-12-18
52625,8,2023-06-07
52626,2,2023-11-09
52627,2,2023-04-20
52628,9,2023-07-04
52629,2,2023-04-17
52630,8,2023-05-15
52631,9,2023-11-05
52632,2,2022-12-20
52633,10,2023-04-01
52634,3,2023-09-28
52635,4,2023-09-19
52636,6,2023-05-17
52637,3,2023-09-07
52638,10,2023-09-18
52639,10,2023-10-10
52640,6,2022-12-16
52641,7,2023-11-19
52642,5,2022-11-25
52643,1,2023-04-01
52644,6,2023-05-12
52645,7,2023-11-05
52646,10,2023-06-22
52647,4,2023-06-01
52648,10,2023-02-04
52649,7,2023-07-13
52650,1,2023-05-07
52651,9,2023-04-23
52652,9,2023-09-04
52653,3,2023-10-01
52654,2,2022-12-03
52655,10,2023-06-24
52656,5,2023-01-30
52657,9,2023-04-05
52658,1,2023-08-14
52659,5,2023-04-02
52660,4,2023-01-30
52661,7,2023-02-23
52662,2,2023-03-16
52663,8,2023-02-18
52664,5,2022-11-29
52665,3,2023-02-17
52666,10,2023-07-21
52667,10,2023-04-21
52668,10,2023-06-17
52669,4,2022-12-08
52670,5,2023-02-25
52671,2,2023-09-30
52672,10,2023-06-17
52673,10,2023-01-06
52674,7,2023-07-18
52675,1,2023-02-12
52676,6,2022-12-31
52677,4,2023-06-15
52678,3,2023-06-07
52679,10,2023-04-25
52680,7,2023-02-10
52681,6,2023-06-17
52682,7,2023-11-18
52683,3,2023-02-06
52684,5,2023-08-10
52685,7,2023-08-25
52686,2,2023-07-25
52687,1,2022-12-10
52688,6,2023-02-27
52689,8,2023-04-02
52690,4,2023-08-08
52691,2,2023-08-12
52692,5,2023-10-23
52693,10,2023-01-01
52694,4,2023-03-08
52695,1,2023-06-19
52696,8,2023-08-09
52697,1,2022-12-01
52698,8,2023-03-21
52699,3,2023-10-11
52700,9,2023-05-05
52701,10,2023-09-12
52702,4,2023-03-10
52703,3,2022-12-02
52704,7,2023-03-13
52705,6,2023-04-13
52706,8,2023-06-11
52707,3,2023-06-27
52708,7,2022-12-08
52709,8,2023-10-13
52710,10,2023-04-04
52711,3,2023-07-15
52712,6,2023-03-24
52713,6,2023-03-05
52714,7,2023-08-16
52715,3,2023-01-15
52716,1,2023-08-16
52717,10,2023-01-03
52718,10,2023-05-15
52719,3,2023-10-21
52720,4,2022-12-08
52721,8,2023-09-25
52722,2,2023-11-08
52723,2,2023-05-10
52724,6,2023-11-10
52725,4,2023-02-27
52726,3,2023-01-23
52727,5,2023-02-16
52728,8,2023-09-30
52729,8,2023-02-04
52730,7,2023-07-11
52731,10,2023-05-10
52732,7,2023-04-15
52733,5,2023-10-23
52734,1,2023-06-03
52735,8,2023-01-27
52736,7,2023-04-26
52737,10,2023-07-09
52738,1,2023-11-08
52739,9,2022-11-24
52740,10,2023-04-14
52741,4,2022-12-28
52742,9,2023-08-10
52743,9,2023-06-15
52744,4,2023-06-01
52745,3,2023-03-18
52746,2,2023-07-13
52747,4,2023-08-15
52748,7,2023-11-01
52749,4,2023-03-11
52750,1,2023-05-15
52751,4,2023-05-16
52752,6,2023-05-25
52753,4,2023-11-21
52754,3,2022-12-09
52755,3,2023-04-01
52756,2,2023-04-07
52757,4,2023-07-03
52758,9,2023-01-06
52759,8,2023-05-15
52760,3,2023-11-23
52761,2,2023-05-12
52762,5,2023-02-26
52763,2,2023-03-21
52764,8,2023-09-20
52765,3,2023-08-01
52766,5,2023-08-13
52767,9,2023-02-15
52768,6,2023-05-11
52769,2,2023-01-15
52770,2,2023-04-01
52771,5,2022-12-08
52772,9,2023-08-29
52773,3,2023-06-08
52774,6,2023-02-26
52775,3,2023-02-04
52776,2,2023-10-07
52777,6,2023-08-16
52778,9,2023-04-01
52779,3,2023-03-06
52780,8,2022-12-27
52781,3,2023-08-01
52782,2,2023-06-12
52783,10,2022-11-27
52784,5,2023-09-07
52785,1,2023-08-12
52786,2,2023-05-16
52787,7,2023-08-19
52788,9,2023-08-20
52789,7,2022-12-05
52790,9,2023-06-11
52791,5,2023-08-18
52792,3,2023-11-20
52793,10,2023-09-17
52794,8,2023-10-23
52795,3,2023-08-02
52796,4,2023-02-22
52797,6,2022-12-08
52798,2,2023-08-17
52799,9,2023-11-22
52800,4,2023-06-15
52801,7,2023-10-30
52802,1,2023-09-21
52803,5,2023-10-23
52804,5,2023-02-23
52805,10,2023-05-28
52806,7,2023-05-11
52807,7,2023-10-02
52808,2,2023-07-30
52809,3,2023-08-24
52810,4,2023-10-17
52811,7,2023-03-17
52812,3,2023-01-12
52813,1,2023-04-23
52814,2,2023-05-10
52815,4,2023-10-08
52816,2,2023-09-05
52817,7,2023-11-22
52818,1,2023-07-04
52819,1,2023-01-14
52820,6,2023-08-06
52821,1,2023-03-24
52822,8,2023-04-30
52823,1,2023-07-07
52824,8,2023-08-07
52825,7,2023-07-03
52826,8,2022-12-28
52827,4,2023-11-22
52828,9,2023-11-10
52829,7,2023-02-21
52830,8,2023-06-14
52831,9,2023-06-27
52832,9,2023-11-03
52833,5,2023-10-06
52834,7,2023-08-28
52835,2,2022-12-24
52836,9,2023-02-22
52837,6,2023-02-10
52838,7,2023-04-13
52839,10,2022-11-28
52840,9,2023-02-25
52841,8,2023-07-27
52842,3,2023-09-29
52843,3,2023-10-22
52844,9,2023-04-15
52845,10,2023-10-31
52846,3,2022-12-04
52847,8,2023-01-21
52848,5,2023-08-31
52849,2,2023-02-04
52850,2,2023-05-24
52851,8,2022-12-31
52852,4,2023-05-15
52853,2,2023-04-29
52854,2,2023-10-11
52855,1,2023-06-21
52856,10,2023-02-09
52857,8,2023-05-18
52858,5,2023-07-21
52859,3,2023-09-02
52860,3,2023-09-22
52861,1,2022-12-12
52862,3,2023-03-11
52863,5,2023-07-31
52864,9,2022-12-04
52865,4,2022-11-30
52866,9,2023-07-03
52867,8,2023-07-16
52868,5,2023-02-23
52869,9,2023-02-17
52870,5,2022-11-28
52871,8,2023-06-06
52872,9,2023-06-10
52873,6,2022-12-26
52874,5,2023-05-20
52875,6,2023-07-15
52876,3,2022-12-29
52877,6,2023-11-02
52878,10,2022-12-07
52879,10,2023-03-05
52880,10,2023-09-23
52881,9,2022-12-25
52882,4,2023-02-03
52883,10,2023-03-22
52884,9,2023-04-21
52885,4,2023-04-09
52886,8,2023-04-06
52887,9,2022-12-27
52888,6,2023-11-04
52889,5,2023-02-08
52890,7,2023-09-22
52891,6,2022-12-11
52892,5,2023-08-14
52893,2,2023-05-30
52894,10,2022-12-14
52895,5,2023-04-19
52896,1,2023-03-10
52897,1,2023-05-20
52898,5,2023-07-08
52899,3,2023-05-20
52900,10,2023-04-03
52901,3,2023-02-26
52902,3,2023-01-29
52903,8,2023-02-28
52904,6,2023-02-14
52905,7,2023-02-17
52906,6,2023-06-22
52907,4,2023-05-09
52908,10,2023-06-12
52909,4,2023-06-24
52910,5,2023-08-22
52911,4,2023-07-05
52912,4,2023-05-25
52913,6,2023-09-23
52914,2,2023-01-21
52915,3,2023-09-28
52916,8,2023-01-26
52917,10,2023-02-28
52918,2,2023-01-09
52919,6,2023-10-28
52920,5,2023-06-26
52921,2,2023-01-12
52922,7,2023-07-10
52923,3,2023-03-12
52924,1,2023-02-20
52925,6,2023-07-04
52926,6,2023-04-13
52927,2,2023-03-20
52928,4,2023-04-01
52929,2,2023-07-20
52930,2,2022-12-02
52931,10,2023-10-03
52932,9,2022-12-12
52933,1,2023-08-04
52934,7,2023-09-28
52935,9,2023-03-30
52936,9,2023-06-20
52937,5,2023-09-20
52938,4,2023-04-30
52939,6,2023-07-14
52940,5,2023-05-29
52941,2,2023-06-16
52942,9,2022-12-16
52943,8,2023-10-07
52944,9,2023-06-03
52945,7,2023-03-02
52946,4,2022-11-28
52947,5,2023-10-11
52948,9,2023-01-10
52949,3,2023-02-28
52950,9,2023-03-22
52951,1,2023-10-23
52952,3,2023-08-01
52953,3,2023-02-02
52954,1,2023-10-06
52955,1,2023-02-06
52956,8,2023-01-24
52957,6,2023-07-08
52958,6,2023-05-20
52959,1,2023-06-26
52960,10,2023-07-14
52961,6,2022-12-28
52962,8,2022-11-28
52963,8,2023-04-04
52964,1,2022-12-01
52965,1,2023-05-03
52966,1,2023-11-07
52967,7,2022-12-13
52968,8,2023-02-12
52969,5,2023-11-08
52970,6,2023-11-17
52971,1,2023-01-30
52972,4,2023-01-12
52973,4,2022-12-10
52974,5,2022-11-28
52975,1,2023-04-13
52976,9,2023-04-26
52977,7,2022-11-24
52978,6,2022-11-26
52979,4,2023-03-08
52980,5,2023-03-12
52981,9,2023-02-08
52982,8,2023-03-28
52983,6,2023-08-17
52984,3,2023-04-26
52985,3,2022-12-04
52986,4,2023-03-20
52987,2,2023-01-16
52988,8,2023-05-10
52989,9,2023-04-18
52990,10,2023-09-25
52991,1,2023-01-17
52992,8,2022-12-18
52993,9,2023-08-15
52994,9,2023-05-12
52995,7,2023-04-19
52996,9,2023-03-04
52997,4,2023-05-03
52998,7,2023-05-17
52999,10,2023-06-10
53000,1,2023-02-14
idFactura,idC,fecha
53001,3,2023-10-11
53002,7,2023-09-08
53003,8,2023-10-18
53004,10,2023-11-14
53005,4,2022-11-25
53006,9,2023-06-13
53007,1,2023-09-06
53008,2,2022-12-30
53009,9,2022-12-20
53010,4,2023-04-10
53011,9,2023-09-09
53012,6,2023-01-17
53013,3,2023-10-07
53014,5,2023-05-04
53015,5,2023-01-06
53016,7,2022-12-26
53017,3,2023-05-03
53018,6,2023-07-27
53019,2,2023-08-21
53020,10,2023-05-30
53021,7,2023-09-09
53022,3,2022-12-10
53023,7,2023-09-27
53024,9,2022-12-02
53025,1,2023-04-26
53026,2,2023-07-22
53027,1,2023-07-18
53028,6,2023-10-01
53029,1,2023-04-25
53030,5,2023-11-01
53031,5,2023-10-28
53032,2,2023-05-06
53033,1,2023-09-17
53034,5,2023-04-16
53035,6,2023-04-15
53036,5,2023-04-09
53037,5,2023-06-06
53038,8,2023-03-11
53039,1,2023-05-31
53040,2,2023-05-22
53041,7,2023-07-10
53042,6,2023-02-25
53043,10,2023-10-04
53044,1,2022-12-29
53045,3,2023-05-19
53046,8,2023-11-10
53047,4,2023-02-28
53048,3,2023-11-05
53049,8,2023-01-29
53050,3,2023-04-02
53051,10,2023-01-06
53052,8,2023-05-18
53053,10,2023-07-09
53054,10,2023-07-05
53055,2,2023-05-19
53056,7,2023-02-08
53057,6,2022-11-28
53058,5,2023-03-19
53059,4,2023-07-19
53060,5,2023-10-12
53061,10,2023-05-27
53062,5,2023-06-03
53063,6,2022-11-29
53064,10,2023-09-19
53065,5,2023-04-05
53066,9,2023-04-03
53067,4,2023-11-21
53068,4,2023-01-19
53069,1,2023-10-07
53070,4,2023-03-17
53071,7,2023-08-02
53072,5,2023-11-19
53073,7,2022-12-02
53074,5,2023-05-14
53075,2,2023-01-14
53076,3,2023-02-28
53077,9,2023-05-02
53078,5,2023-05-07
53079,7,2023-10-03
53080,3,2023-05-27
53081,9,2023-02-05
53082,4,2023-03-09
53083,6,2023-03-02
53084,2,2023-04-22
53085,9,2023-09-05
53086,3,2022-12-04
53087,6,2023-06-06
53088,10,2022-12-06
53089,8,2023-04-25
53090,3,2023-07-01
53091,9,2023-01-31
53092,1,2023-08-04
53093,9,2023-10-22
53094,2,2023-04-12
53095,2,2023-10-08
53096,4,2023-06-26
53097,4,2023-11-04
53098,2,2022-11-27
53099,10,2023-09-19
53100,6,2023-03-14
53101,9,2023-08-02
53102,3,2023-05-26
53103,6,2023-06-27
53104,1,2023-02-27
53105,4,2023-08-10
53106,5,2023-01-04
53107,5,2023-09-05
53108,1,2023-05-15
53109,2,2023-01-01
53110,1,2023-05-22
53111,8,2023-09-09
53112,7,2023-08-23
53113,6,2023-04-16
53114,9,2023-03-28
53115,2,2023-01-18
53116,7,2023-05-02
53117,3,2023-11-02
53118,4,2022-12-28
53119,9,2022-12-31
53120,8,2023-01-08
53121,2,2023-11-23
53122,2,2022-11-25
53123,6,2023-10-28
53124,1,2023-02-28
53125,7,2023-08-30
53126,5,2023-04-20
53127,4,2023-09-19
53128,7,2023-02-27
53129,8,2023-02-20
53130,1,2022-12-19
53131,3,2023-10-23
53132,1,2023-07-15
53133,2,2023-01-04
53134,3,2023-10-28
53135,9,2023-09-28
53136,4,2023-11-20
53137,3,2023-05-21
53138,5,2023-10-04
53139,4,2023-09-02
53140,10,2023-10-11
53141,5,2023-05-25
53142,2,2023-03-04
53143,1,2022-12-31
53144,10,2023-08-29
53145,5,2023-02-09
53146,4,2023-08-28
53147,7,2023-09-15
53148,5,2023-03-13
53149,10,2023-02-21
53150,2,2022-12-10
53151,3,2023-08-23
53152,6,2023-03-07
53153,7,2023-04-14
53154,2,2023-08-29
53155,2,2023-01-06
53156,4,2023-01-04
53157,10,2023-05-15
53158,6,2023-02-07
53159,3,2023-03-27
53160,7,2023-07-19
53161,1,2023-07-08
53162,8,2022-12-29
53163,6,2023-06-30
53164,7,2023-01-05
53165,8,2023-04-11
53166,9,2022-12-20
53167,9,2023-02-09
53168,1,2023-10-12
53169,5,2023-10-11
53170,5,2023-09-06
53171,9,2023-01-21
53172,8,2023-09-20
53173,6,2023-02-15
53174,2,2022-12-01
53175,9,2023-04-24
53176,9,2023-09-17
53177,8,2023-02-26
53178,2,2023-03-14
53179,2,2023-07-22
53180,3,2022-12-06
53181,8,2023-11-16
53182,7,2023-02-06
53183,2,2023-02-23
53184,8,2022-12-17
53185,7,2023-09-17
53186,8,2023-05-01
53187,2,2023-10-25
53188,3,2023-05-11
53189,9,2023-03-06
53190,4,2023-08-07
53191,2,2022-12-17
53192,3,2023-06-04
53193,8,2023-10-25
53194,10,2023-06-10
53195,5,2023-05-15
53196,9,2023-01-27
53197,1,2023-03-15
53198,4,2023-02-26
53199,2,2023-07-18
53200,10,2023-11-02
53201,7,2023-03-18
53202,10,2023-08-16
53203,8,2022-12-14
53204,10,2023-05-05
53205,8,2023-11-10
53206,3,2023-07-28
53207,4,2022-12-19
53208,3,2023-02-23
53209,5,2023-07-01
53210,7,2023-06-25
53211,4,2023-08-28
53212,5,2023-05-27
53213,7,2023-11-16
53214,6,2023-05-01
53215,3,2023-01-26
53216,4,2023-04-03
53217,6,2023-05-03
53218,8,2023-01-24
53219,1,2023-04-06
53220,5,2023-10-29
53221,1,2022-11-29
53222,10,2023-09-08
53223,8,2023-04-14
53224,3,2023-10-03
53225,2,2023-09-19
53226,7,2023-10-29
53227,5,2022-11-23
53228,9,2023-04-11
53229,2,2023-08-22
53230,5,2023-03-02
53231,6,2023-09-29
53232,9,2022-12-30
53233,10,2023-09-16
53234,5,2023-08-24
53235,9,2023-08-24
53236,3,2023-11-17
53237,10,2023-04-06
53238,8,2023-08-05
53239,2,2023-07-22
53240,9,2023-06-22
53241,6,2023-02-21
53242,10,2023-11-01
53243,9,2023-01-06
53244,9,2023-03-12
53245,6,2023-01-25
53246,7,2023-01-27
53247,4,2023-06-30
53248,7,2023-11-04
53249,7,2023-04-04
53250,10,2023-10-31
53251,1,2023-04-02
53252,10,2023-08-28
53253,5,2023-10-02
53254,4,2023-01-09
53255,4,2023-08-19
53256,4,2023-06-06
53257,7,2023-03-22
53258,1,2023-01-27
53259,1,2023-08-09
53260,4,2023-05-14
53261,2,2023-11-18
53262,8,2022-12-12
53263,8,2023-07-09
53264,8,2023-09-17
53265,6,2022-12-30
53266,10,2023-03-23
53267,10,2023-01-03
53268,5,2023-06-21
53269,10,2023-10-17
53270,3,2023-06-09
53271,9,2023-01-26
53272,8,2023-05-13
53273,1,2023-09-28
53274,3,2023-03-20
53275,3,2023-09-22
53276,9,2023-05-28
53277,10,2023-05-14
53278,1,2023-03-15
53279,9,2023-04-04
53280,5,2023-05-01
53281,4,2023-08-07
53282,9,2022-11-30
53283,6,2023-10-09
53284,8,2023-02-19
53285,10,2023-05-05
53286,2,2023-02-05
53287,8,2023-03-03
53288,5,2023-10-11
53289,1,2023-07-04
53290,6,2023-01-04
53291,8,2023-10-26
53292,1,2023-11-14
53293,6,2023-03-21
53294,1,2022-12-30
53295,4,2023-01-15
53296,6,2023-11-19
53297,4,2023-06-23
53298,5,2023-09-30
53299,6,2023-03-06
53300,9,2023-05-31
53301,10,2023-08-18
53302,6,2023-08-17
53303,6,2023-08-01
53304,6,2023-05-01
53305,8,2023-01-14
53306,10,2023-11-22
53307,4,2022-12-12
53308,4,2023-08-16
53309,9,2023-05-25
53310,7,2023-08-26
53311,1,2023-03-10
53312,2,2023-01-25
53313,3,2023-03-22
53314,6,2023-06-18
53315,7,2022-12-08
53316,9,2023-10-12
53317,8,2023-01-23
53318,10,2023-09-03
53319,7,2023-04-29
53320,5,2023-07-16
53321,2,2023-05-13
53322,8,2023-02-24
53323,4,2023-09-17
53324,2,2022-12-31
53325,6,2022-12-31
53326,1,2022-12-13
53327,7,2023-02-23
53328,3,2023-03-28
53329,3,2023-10-20
53330,10,2022-12-26
53331,2,2023-01-30
53332,6,2023-06-01
53333,7,2023-06-18
53334,3,2023-05-12
53335,4,2023-06-09
53336,8,2023-05-16
53337,10,2023-07-11
53338,9,2023-05-31
53339,7,2022-12-28
53340,8,2023-02-01
53341,1,2023-06-22
53342,4,2023-05-02
53343,4,2023-07-10
53344,7,2023-11-20
53345,9,2023-02-24
53346,6,2023-04-22
53347,6,2022-11-25
53348,8,2023-01-24
53349,8,2023-01-10
53350,1,2023-01-27
53351,6,2023-06-17
53352,6,2023-11-09
53353,6,2023-09-25
53354,5,2023-07-22
53355,5,2022-12-06
53356,3,2023-01-17
53357,10,2023-07-09
53358,2,2022-12-30
53359,7,2023-10-01
53360,6,2023-06-19
53361,5,2023-10-20
53362,10,2023-03-20
53363,2,2023-04-29
53364,1,2023-09-13
53365,2,2023-06-27
53366,10,2023-05-12
53367,6,2023-10-01
53368,3,2022-12-02
53369,6,2023-01-23
53370,3,2023-04-14
53371,6,2023-09-18
53372,4,2023-09-18
53373,6,2023-11-04
53374,5,2023-06-19
53375,4,2023-01-21
53376,5,2023-08-29
53377,7,2023-02-22
53378,2,2023-02-15
53379,3,2023-01-22
53380,5,2023-03-30
53381,7,2023-01-01
53382,10,2022-12-13
53383,2,2023-08-19
53384,9,2023-07-19
53385,2,2023-08-15
53386,3,2023-05-23
53387,4,2023-07-15
53388,8,2023-10-28
53389,9,2023-06-10
53390,3,2023-11-18
53391,4,2023-01-25
53392,3,2022-11-26
53393,9,2023-08-02
53394,3,2023-08-19
53395,5,2022-12-12
53396,2,2023-06-21
53397,7,2023-05-11
53398,10,2022-12-30
53399,8,2023-09-20
53400,8,2023-01-27
53401,6,2023-09-07
53402,7,2023-07-10
53403,8,2023-07-11
53404,6,2023-09-23
53405,3,2023-10-08
53406,5,2023-04-04
53407,10,2022-12-18
53408,6,2023-11-02
53409,10,2023-05-13
53410,3,2023-02-04
53411,6,2023-02-12
53412,8,2023-04-22
53413,4,2023-10-15
53414,7,2023-03-31
53415,6,2022-12-09
53416,7,2023-08-19
53417,5,2023-02-22
53418,10,2023-03-16
53419,7,2023-01-13
53420,4,2023-09-09
53421,7,2023-09-26
53422,3,2023-09-19
53423,4,2023-04-17
53424,9,2023-04-11
53425,6,2023-10-08
53426,2,2022-12-26
53427,5,2023-08-02
53428,5,2023-09-19
53429,3,2023-07-24
53430,1,2022-12-07
53431,10,2023-02-24
53432,2,2023-06-16
53433,1,2023-05-01
53434,2,2023-03-09
53435,4,2023-11-14
53436,10,2023-04-10
53437,6,2023-11-19
53438,1,2023-01-13
53439,6,2022-11-24
53440,3,2023-03-11
53441,5,2023-01-16
53442,2,2023-10-08
53443,3,2022-12-20
53444,1,2023-09-24
53445,3,2022-12-13
53446,3,2023-04-06
53447,9,2022-12-10
53448,6,2023-01-16
53449,6,2023-08-31
53450,10,2023-08-14
53451,4,2023-09-03
53452,8,2023-08-25
53453,5,2023-09-11
53454,5,2023-02-22
53455,1,2023-03-30
53456,9,2023-08-08
53457,10,2023-09-20
53458,5,2023-08-16
53459,8,2023-11-10
53460,2,2023-06-09
53461,1,2023-02-14
53462,2,2023-02-23
53463,8,2023-06-10
53464,4,2022-12-04
53465,5,2023-02-05
53466,10,2023-10-10
53467,3,2023-11-15
53468,10,2022-12-03
53469,1,2023-01-09
53470,9,2023-03-31
53471,8,2023-02-19
53472,9,2023-01-05
53473,8,2023-10-21
53474,2,2023-01-25
53475,2,2023-02-27
53476,9,2023-09-12
53477,3,2022-12-27
53478,2,2023-04-13
53479,6,2023-04-29
53480,8,2023-03-10
53481,3,2023-10-24
53482,4,2023-04-21
53483,2,2023-04-20
53484,4,2023-02-04
53485,5,2023-07-31
53486,6,2023-03-26
53487,10,2023-10-23
53488,4,2023-07-13
53489,8,2023-09-15
53490,4,2023-03-17
53491,3,2023-08-19
53492,2,2023-05-05
53493,6,2023-08-15
53494,10,2023-11-20
53495,8,2023-03-07
53496,8,2023-03-09
53497,9,2022-12-17
53498,5,2022-12-05
53499,4,2023-04-17
53500,2,2023-02-19
idFactura,idC,fecha
53501,1,2023-03-11
53502,4,2023-07-03
53503,3,2023-01-20
53504,1,2022-12-06
53505,4,2023-11-11
53506,2,2023-09-17
53507,8,2023-04-01
53508,4,2023-07-31
53509,10,2023-09-27
53510,1,2023-03-14
53511,2,2023-11-22
53512,1,2023-05-10
53513,5,2023-06-07
53514,5,2023-04-07
53515,10,2023-10-23
53516,9,2023-03-10
53517,4,2023-04-06
53518,2,2023-07-15
53519,9,2023-10-06
53520,4,2023-10-02
53521,7,2023-05-21
53522,7,2023-02-07
53523,7,2023-11-22
53524,4,2023-02-06
53525,4,2023-02-17
53526,7,2022-12-14
53527,8,2023-10-30
53528,4,2023-09-13
53529,3,2023-06-10
53530,2,2023-07-17
53531,8,2023-04-20
53532,6,2023-09-02
53533,9,2023-01-08
53534,6,2023-09-09
53535,10,2022-12-31
53536,6,2023-02-18
53537,1,2023-06-06
53538,2,2023-06-09
53539,2,2023-10-23
53540,7,2023-03-14
53541,6,2023-02-09
53542,6,2023-01-14
53543,10,2023-10-13
53544,2,2023-08-22
53545,2,2023-09-06
53546,5,2023-03-11
53547,5,2023-09-14
53548,10,2023-07-15
53549,4,2023-11-18
53550,1,2023-04-02
53551,1,2023-08-04
53552,7,2023-02-12
53553,4,2023-11-21
53554,4,2023-07-05
53555,7,2023-09-29
53556,1,2023-02-12
53557,1,2023-02-03
53558,8,2023-07-15
53559,2,2023-07-27
53560,8,2023-06-02
53561,6,2022-12-14
53562,4,2023-04-22
53563,4,2023-08-26
53564,8,2023-11-08
53565,2,2023-03-09
53566,2,2023-02-04
53567,2,2023-03-10
53568,9,2023-11-18
53569,3,2023-10-28
53570,2,2023-08-24
53571,4,2023-09-01
53572,4,2023-03-16
53573,6,2023-02-10
53574,4,2023-06-17
53575,10,2023-06-03
53576,6,2023-08-08
